#timebase=4000000(ps)
,#voltbase=1000000(mv/100)
#size=4000
-4.620E-05,0.160
-4.618E-05,0.120
-4.616E-05,0.200
-4.614E-05,0.200
-4.612E-05,0.160
-4.610E-05,0.200
-4.608E-05,0.160
-4.606E-05,0.160
-4.604E-05,0.200
-4.602E-05,0.160
-4.600E-05,0.200
-4.598E-05,0.160
-4.596E-05,0.160
-4.594E-05,0.160
-4.592E-05,0.200
-4.590E-05,0.200
-4.588E-05,0.200
-4.586E-05,0.160
-4.584E-05,0.160
-4.582E-05,0.200
-4.580E-05,0.160
-4.578E-05,0.200
-4.576E-05,0.160
-4.574E-05,0.120
-4.572E-05,0.120
-4.570E-05,0.160
-4.568E-05,0.160
-4.566E-05,0.200
-4.564E-05,0.200
-4.562E-05,0.160
-4.560E-05,0.160
-4.558E-05,0.200
-4.556E-05,0.160
-4.554E-05,0.160
-4.552E-05,0.120
-4.550E-05,0.200
-4.548E-05,0.160
-4.546E-05,0.160
-4.544E-05,0.200
-4.542E-05,0.200
-4.540E-05,0.120
-4.538E-05,0.200
-4.536E-05,0.160
-4.534E-05,0.200
-4.532E-05,0.200
-4.530E-05,0.160
-4.528E-05,0.160
-4.526E-05,0.200
-4.524E-05,0.200
-4.522E-05,0.160
-4.520E-05,0.120
-4.518E-05,0.200
-4.516E-05,0.160
-4.514E-05,0.200
-4.512E-05,0.200
-4.510E-05,0.160
-4.508E-05,0.160
-4.506E-05,0.160
-4.504E-05,0.160
-4.502E-05,0.200
-4.500E-05,0.200
-4.498E-05,0.200
-4.496E-05,0.160
-4.494E-05,0.120
-4.492E-05,0.200
-4.490E-05,0.200
-4.488E-05,0.160
-4.486E-05,0.160
-4.484E-05,0.200
-4.482E-05,0.160
-4.480E-05,0.120
-4.478E-05,0.200
-4.476E-05,0.160
-4.474E-05,0.200
-4.472E-05,0.160
-4.470E-05,0.160
-4.468E-05,0.160
-4.466E-05,0.200
-4.464E-05,0.200
-4.462E-05,0.160
-4.460E-05,0.200
-4.458E-05,0.120
